Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isMobileNumberPortableRegion(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,0,,,,8,,,2,5,7,,,,4,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,0.88,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNANPACountry(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,,,,0,,,,3,,,1,1,5,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNationalNumberSuffixOfTheOther(PhoneNumber,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,0,,,,7,,,4,4,1,,,,4,1,0,3,4,3,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,0.14,1,1,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberGeographical(PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,3,,,1,1,5,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberGeographical(PhoneNumberType,int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,,,,0,,,,6,,,1,4,4,,,,2,1,0,1,2,1,,,1,,,1,1,4,1,0,,,,,0,,0,0,,,0.67,1,1,4,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberMatch(CharSequence,CharSequence)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,38,,,,0,,,,25,,,5,18,13,,,,7,6,1,10,16,5,,,11,,,6,6,6,6,6,,,,,6,,5,6,,,0.52,6,6,6,6
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberMatch(PhoneNumber,CharSequence)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,,,,0,,,,26,,,6,19,19,,,,9,6,1,11,17,6,,,11,,,6,6,6,6,10,,,,,10,,5,10,,,0.73,6,6,6,6
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberMatch(PhoneNumber,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,58,,,,0,,,,27,,,5,20,31,,,,9,7,1,12,19,5,,,14,,,7,7,11,7,8,,,,,8,,2,8,,,1.15,7,7,11,7
Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isNumberMatchingDesc(String,PhoneNumberDesc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,0,,,,8,,,3,5,3,,,,6,2,0,4,6,3,,,3,,,2,2,3,1,1,,,,,0,,1,0,,,0.38,2,2,3,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isPossibleNumber(CharSequence,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,,,,0,,,,7,,,1,4,19,,,,3,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,2.71,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isPossibleNumber(PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,,,,0,,,,5,,,2,3,11,,,,2,1,0,2,3,2,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,2.20,1,1,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isPossibleNumberForType(PhoneNumber,PhoneNumberType)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,0,,,,5,,,2,3,12,,,,2,1,0,2,3,2,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,2.40,1,1,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isPossibleNumberForTypeWithReason(PhoneNumber,PhoneNumberType)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,0,,,,11,,,6,7,33,,,,7,2,0,6,8,5,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,3.00,2,2,2,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isPossibleNumberWithReason(PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,,,,0,,,,3,,,1,1,21,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,7.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isValidNumber(PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,,,,0,,,,4,,,2,2,11,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.75,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isValidNumberForRegion(PhoneNumber,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,29,,,,0,,,,11,,,4,8,18,,,,7,2,0,5,7,4,,,3,,,2,2,4,1,1,,,,,0,,1,0,,,1.64,2,2,4,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isValidRegionCode(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,,0,,,,3,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,2,1,0,,,,,0,,0,0,,,1.00,1,1,2,1
Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.isViablePhoneNumber(CharSequence)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,,,,0,,,,7,,,2,4,10,,,,4,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,1.43,2,2,2,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.maybeAppendFormattedExtension(PhoneNumber,PhoneMetadata,PhoneNumberFormat,StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,,,,0,,,,15,,,3,8,4,,,,6,4,1,3,7,1,,,6,,,4,4,5,1,2,,,,,0,,3,0,,,0.27,4,4,5,1
Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.maybeExtractCountryCode(CharSequence,PhoneMetadata,StringBuilder,boolean,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,98,,,,2,,,,55,,,15,39,42,,,,18,37,2,23,34,10,,,24,,,11,11,13,7,8,,,,,8,,4,8,,,0.76,11,11,13,7
Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.maybeStripExtension(StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,,,,0,,,,13,,,3,8,12,,,,10,4,1,7,11,4,,,7,,,4,4,5,4,4,,,,,4,,3,4,,,0.92,4,4,5,4
Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.maybeStripInternationalPrefixAndNormalize(StringBuilder,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,,,,0,,,,18,,,5,12,15,,,,9,3,0,8,11,3,,,8,,,4,4,4,3,2,,,,,2,,1,2,,,0.83,4,4,4,3
Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.maybeStripNationalPrefixAndCarrierCode(StringBuilder,PhoneMetadata,StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,59,,,,0,,,,41,,,10,31,18,,,,18,8,1,19,27,9,,,18,,,8,8,16,6,9,,,,,9,,3,9,,,0.44,8,8,16,6
Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.normalize(StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,,,,0,,,,9,,,2,6,16,,,,7,2,0,4,6,2,,,4,,,2,2,2,1,1,,,,,0,,1,0,,,1.78,2,2,2,1
Public Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.normalizeDiallableCharsOnly(CharSequence)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,0,,,,3,,,1,1,8,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.normalizeDigits(CharSequence,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,4,9,0,,,,5,4,1,8,12,5,,,7,,,4,4,4,1,1,,,,,0,,2,0,,,0.00,4,4,4,1
Public Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.normalizeDigitsOnly(CharSequence)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,0,,,,3,,,1,1,8,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Private Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.normalizeHelper(CharSequence,Map<Character,Character>,boolean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,28,,,,0,,,,15,,,6,9,13,,,,7,4,1,8,12,5,,,7,,,4,4,4,1,1,,,,,0,,2,0,,,0.87,4,4,4,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parse(CharSequence,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,,,,0,,,,6,,,3,3,33,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,5.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parse(CharSequence,String,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,4,,,2,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parseAndKeepRawInput(CharSequence,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,20,,,,0,,,,6,,,3,3,14,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parseAndKeepRawInput(CharSequence,String,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,5,,,3,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.80,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parseHelper(CharSequence,String,boolean,boolean,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,123,,,,5,,,,93,,,15,72,25,,,,31,30720,4,36,56,13,,,43,,,20,20,25,1,5,,,,,0,,3,0,,,0.27,20,20,25,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.parsePrefixAsIdd(Pattern,StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,,,,0,,,,16,,,5,11,6,,,,10,4,1,8,12,5,,,7,,,4,4,4,4,4,,,,,4,,3,4,,,0.38,4,4,4,4
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.prefixNumberWithCountryCallingCode(int,PhoneNumberFormat,StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,22,,,,0,,,,19,,,3,14,3,,,,1,4,1,7,9,1,,,8,,,5,2,5,1,6,,,,,0,,1,0,,,0.16,5,2,5,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.rawInputContainsNationalPrefix(String,String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,,,,0,,,,13,,,3,8,4,,,,7,3,0,4,7,2,,,5,,,3,3,3,3,3,,,,,3,,2,3,,,0.31,3,3,3,3
Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.setInstance(PhoneNumberUtil)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,3,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Static Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.setItalianLeadingZerosForPhoneNumber(CharSequence,PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,,,,0,,,,14,,,3,8,5,,,,4,5,1,4,8,2,,,6,,,4,4,6,1,0,,,,,0,,2,0,,,0.36,4,4,6,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.testNumberLength(CharSequence,PhoneMetadata)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,3,,,1,1,4,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.33,1,1,1,1
Private Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.testNumberLength(CharSequence,PhoneMetadata,PhoneNumberType)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,74,,,,6,,,,45,,,9,35,23,,,,15,25,1,20,30,7,,,23,,,13,13,13,8,8,,,,,7,,4,7,,,0.51,13,13,13,8
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtil.truncateTooLongNumber(PhoneNumber)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,,,,0,,,,18,,,3,14,7,,,,7,3,0,10,13,3,,,10,,,4,4,5,4,3,,,,,3,,2,3,,,0.39,4,4,5,4
Public Class,"com.google.i18n.phonenumbers.PhoneNumberUtilTest",1,1,1,1,25,1,20,3,1,15,15,0,,0,34,,,,114,0,,,,114,117,0,0,0,114,,3128,,,,324,,,,2367,,,400,2044,445,,,,,,,1430,1592,351,,,1241,,,,,,,,27,27,27,1,,3,1,,0,0,0.19,161,161,161,114
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testCanBeInternationallyDialled()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,,,,3,,,,7,,,1,5,5,,,,3,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.71,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testConvertAlphaCharactersInNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,0,,,,5,,,3,3,1,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testCountryWithNoNumberDesc()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,1,,,,11,,,2,9,2,,,,9,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.18,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testExtractPossibleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,,,,1,,,,14,,,1,12,8,,,,3,1,0,10,11,1,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,0.57,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFailedParseOnInvalidNumbers()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,251,,,,0,,,,222,,,25,196,29,,,,4,37748736,8,98,123,25,,,98,,,27,27,27,1,28,,,,,0,,1,0,,,0.13,27,27,27,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatARNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,,1,,,,9,,,1,7,0,,,,2,1,0,6,7,1,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatAUNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,1,,,,9,,,2,7,0,,,,5,1,0,7,8,2,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatBSNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatByPattern()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,63,,,,8,,,,53,,,3,51,2,,,,9,1,0,30,31,3,,,28,,,1,1,1,1,0,,,,,0,,0,0,,,0.04,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatDENumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,35,,,,4,,,,28,,,2,26,3,,,,6,1,0,26,27,2,,,25,,,1,1,1,1,0,,,,,0,,0,0,,,0.11,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatE164Number()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,0,,,,5,,,1,3,0,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatGBNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,1,,,,6,,,1,4,0,,,,2,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatITNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,1,,,,8,,,1,6,0,,,,2,1,0,6,7,1,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatInOriginalFormat()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,118,,,,24,,,,79,,,38,65,15,,,,4,1,0,52,53,26,,,27,,,1,1,1,1,0,,,,,0,,0,0,,,0.19,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatMXNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,,,,3,,,,16,,,1,14,0,,,,2,1,0,12,13,1,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatNumberForMobileDialing()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,106,,,,12,,,,77,,,7,75,19,,,,9,1,0,42,43,6,,,37,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatNumberWithExtension()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,,,0,,,,9,,,3,7,3,,,,5,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatOutOfCountryCallingNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,43,,,,8,,,,32,,,2,30,3,,,,5,1,0,16,17,2,,,15,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatOutOfCountryKeepingAlphaChars()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,81,,,,14,,,,50,,,2,48,17,,,,8,1,0,29,30,2,,,28,,,1,1,1,1,0,,,,,0,,0,0,,,0.34,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatOutOfCountryWithInvalidRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,6,,,1,4,3,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatOutOfCountryWithPreferredIntlPrefix()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,4,,,1,2,2,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.50,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatUSNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,,,,2,,,,12,,,1,10,2,,,,2,1,0,9,10,1,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatWithCarrierCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,,,,1,,,,12,,,2,10,7,,,,6,1,0,7,8,2,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.58,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testFormatWithPreferredCarrierCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,33,,,,0,,,,25,,,3,23,8,,,,7,1,0,16,17,3,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.32,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetCountryCodeForRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,0,,,,8,,,1,6,1,,,,2,1,0,6,7,1,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.13,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetCountryMobileToken()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,1,,,,6,,,1,4,1,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetExampleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,19,,,,2,,,,12,,,1,10,5,,,,5,1,0,8,9,1,,,8,,,1,1,1,1,0,,,,,0,,0,0,,,0.42,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetExampleNumberForNonGeoEntity()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetExampleNumberWithoutRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,0,,,,5,,,1,3,1,,,,2,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.20,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInstanceLoadARMetadata()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,,,,0,,,,15,,,2,13,0,,,,12,1,0,11,12,2,,,10,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInstanceLoadBadMetadata()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInstanceLoadDEMetadata()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,,,,0,,,,22,,,2,20,2,,,,22,1,0,18,19,2,,,17,,,1,1,1,1,0,,,,,0,,0,0,,,0.09,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInstanceLoadInternationalTollFreeMetadata()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,,,0,,,,10,,,2,8,0,,,,12,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInstanceLoadUSMetadata()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,,,,0,,,,20,,,2,18,3,,,,21,1,0,15,16,2,,,14,,,1,1,1,1,0,,,,,0,,0,0,,,0.15,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetInvalidExampleNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,0,,,,7,,,2,5,2,,,,6,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.29,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetLengthOfGeographicalAreaCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,39,,,,11,,,,15,,,2,13,13,,,,5,1,0,13,14,2,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.87,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetLengthOfNationalDestinationCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,40,,,,11,,,,16,,,3,14,13,,,,5,1,0,14,15,3,,,12,,,1,1,1,1,0,,,,,0,,0,0,,,0.81,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetNationalDiallingPrefixForRegion()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,,,,0,,,,11,,,1,9,5,,,,2,1,0,9,10,1,,,9,,,1,1,1,1,0,,,,,0,,0,0,,,0.45,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetNationalSignificantNumber()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,3,,,,6,,,1,4,2,,,,2,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.i18n.phonenumbers.PhoneNumberUtilTest.testGetNationalSignificantNumber_ManyLeadingZeros()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,1,,,,10,,,2,8,1,,,,7,1,0,8,9,2,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.10,1,1,1,1
